Staffel,Thema,Begegnung,Erstellt am,Letzter post am,Posts,Views,Unterschiedliche Autoren,Likes,Wörter,Wähler gesamt

,Bonusfolgen,Beste Kneipe!,2021-05-20T06:30:32.272Z,2021-06-19T14:57:49.697Z,149,1522,22,259,5590,59,Wing Commander Bar / Wing Commander,9,Bar 100 Rad / Stalker,5,The Pelican Inn / Uncharted 3,5,Scumm Bar / Monkey Island,14,Afterlife / Mass Effect 2,10,De Stier / Call of Duty Black Ops: Cold War,0,The Hive / Deus Ex: Mankind Divided,3,El Coyote Cojo / Cyberpunk 2077,11,Joeyray’s Bar / Starcraft 2,2
,Bonusfolgen,Bestes JRPG für Normies!,2021-05-13T06:36:53.787Z,2021-05-21T21:54:43.375Z,13,596,12,13,399,58,Yakuza 7,20,Final Fantasy 7 Remake,7,Persona 5,10,Ni No Kuni,8,Octopath Traveller,6,Dragon Quest XI,6,Atelier Ryza: Ever Darkness & the Secret Hideout,1,Ys IX: Monstrum Nox,0
,Bonusfolgen,Was ist dümmer? Cyberpunk 2077 eine 9.6 geben - oder zu wenig Impfstoff bestellen?,2020-12-16T09:39:13.749Z,2021-01-16T08:43:33.080Z,113,1621,20,352,4755,60,"Cyberpunk 2077 eine 9,6 geben",20,zu wenig Impfstoff bestellen,40
,Bonusfolgen,Das nervigste Wort im deutschen Spielejournalismus,2020-11-20T06:26:25.509Z,2020-12-30T17:32:00.988Z,72,1722,25,237,2821,67,Versoftung,9,Reinrassiges …,8,Manier,3,Spieleschmiede,4,Otto-Normal-Spieler,7,Traditionelle … Kost,1,„lässt Grüßen“,14,Hakelig,0,„Ich freue mich drauf“,3,„Wir durfen als erstes…“,12,Spannend,6,Stück Software,0
,Bonusfolgen,Beste The Sims-Erweiterung,2020-11-26T08:47:42.578Z,2020-12-23T09:39:07.364Z,93,1457,26,185,4087,55,Das volle Leben,1,Party ohne Ende,0,Hot Date,5,Urlaub total,0,Tierisch gut drauf,2,Megastar,1,Hokus Pokus,3,Wilde Campus-Jahre,3,Nightlife,0,Open for Business,3,Haustiere,10,Vier Jahreszeiten,4,Gute Reise,0,Freizeit-Spaß,0,Apartment-Leben,0,Weihnachts-Pack,0,Family Fun-Accessoires,0,Glamour-Accessoires,0,Weihnachtszeit-Accessoires,0,Party!-Accessoires,0,H&M Fashion-Accessoires,2,Teen Style-Accessoires,0,Küchen- und Bad-Einrichtungs-Accessoires,1,IKEA Home-Accessoires,0,Villen- und Garten-Accessoires,0,Weihnachtszeit-Minipack,1,Reiseabenteuer,0,Traumkarrieren,0,Late Night,0,Lebensfreude,0,Einfach Tierisch,1,Showtime,0,Supernatural,0,Jahreszeiten,0,Wildes Studentenleben,0,Inselparadies,1,Into the Future,0,Luxus-Accessoires,0,Gib Gas-Accessoires,0,Design-Garten-Accessoires,0,Stadt-Accessoires,0,Traumsuite-Accessoires,0,Katy Perry Süße Welt,1,Diesel-Accessoires,0,"70er, 80er & 90er-Accessoires",0,Movie-Accessoires,0,An die Arbeit!,1,Zeit für Freunde,0,Großstadtleben,0,Hunde & Katzen,1,Jahreszeiten (Sims 4),0,Werde berühmt,0,Inselleben,0,An die Uni,0,Nachhaltig leben,0,Outdoor-Leben,0,Wellness-Tag,0,Gaumenfreuden,0,Vampire,0,Elternfreuden,0,Dschungel-Abenteuer,0,StrangerVille,1,Reich der Magie,0,Star Wars: Reise nach Batuu,1,Luxus-Party Accessoires,0,Sonnenterrassen Accessoires,0,Coole Küchen Accessoires,0,Grusel Accessoires,0,Heimkino Accessoires,0,Romantische Garten Accessoires,0,Kinderzimmer Accessoires,0,Gartenspaß Accessoires,0,Vintage-Glamour Accessoires,0,Bowling-Abend Accessoires,0,Fitness Accessoires,0,Kleinkind Accessoires,0,Waschtag Accessoires,10,Mein erstes Haustier-Accessoires,0,Moschino-Accessoires,0,Tiny Houses-Accessoires,0,Schick mit Strick-Accessoires,2
,Bonusfolgen,Beste Cyberpunk 2077-Rezension,2020-12-10T07:19:44.241Z,2020-12-14T18:53:00.274Z,82,1243,15,156,7267,36,Gamestar,10,Polygon,11,VG247,0,Golem,2,4Players,13
,Bonusfolgen,Bester Flop?,2020-10-29T07:18:54.573Z,2020-11-07T21:34:05.998Z,82,1273,25,77,5896,85,XIII,7,No one lives forever,16,Shenmenü,3,Grim Fandango,14,Conker’s Bad Fur Day,4,Tyranny,5,Psychonauts,5,Tron 2.0,2,Pillars of Eternity 2,15,Star Wars Battlefront 2,5,Blur,9
,Bonusfolgen,Bestes Gaming-Abo?,2019-08-02T05:30:44.944Z,2020-11-06T14:14:34.522Z,60,1919,19,76,4496,45,Xbox Game Pass,18,Playstation Now,0,EA Access,1,Uplay+,0,Humble Monthly,10,Nintendo Switch Online,0,"keiner von denen, ihr Lollos!",16
,Bonusfolgen,Geilste Gaming-Aktie Oktober 2020,2020-10-19T05:45:19.552Z,2020-10-21T09:48:18.881Z,10,514,7,15,876,37,Nintendo,7,CD Projekt (aktuelle Community-Aktie),3,Paradox Interactive,5,Sega,1,Ubisoft,2,Capcom,1,Activision Blizzard,1,THQ Nordic,9,Take Two,0,EA,0,Konami,0,Square Enix,0,Tekla Healthcare,8
,Bonusfolgen,Das ungerechteste Spiel,2020-02-06T05:42:45.698Z,2020-02-17T15:02:44.025Z,115,1539,15,108,7069,42,Getting Over It with Bennett Foddy,9,Kaizo Mario World,13,Lose/Lose,11,Hi-Octane,9
,Bonusfolgen,Was ist das beste Podcastspiel?,2020-02-03T05:18:56.831Z,2020-02-05T21:44:53.697Z,31,836,12,52,1631,32,Civilization 6,6,No Man’s Sky,4,Computer Tycoon,0,NGU,1,The Division,4,Football Tactics & Glory,5,Diablo 3,12
,Bonusfolgen,Was ist der beste Wald?,2020-01-17T06:54:17.342Z,2020-02-01T22:28:25.287Z,130,2015,28,252,5876,74,Kokiri Forest (The Legend of Zelda: Ocarina of Time),3,The Secret of Monkey Island,7,The Path,1,Firewatch,20,Far Cry 1,0,Red Dead Redemption 2,11,DSA: Drakensang,10,Kingdom Come Deliverance,22
,Bonusfolgen,So werden die 20er Jahre! (ganz bestimmt),2020-01-03T03:27:47.764Z,2020-02-01T22:05:23.976Z,12,627,9,27,632,45,Das neue Gothic wird ein Riesenerfolg,1,Formel 1 wird von VR-Drohnenrennen der rang abgelaufen,2,PC-Spiele werden Ende der 20er auf ihrem Zenit sein,2,CD Projekt wird gekauft und schlechte Spiele machen,2,Prozedurale Generierung + KI wird die Kreativität der Entwickler entfesseln,3,Gamestreaming wird kommen. Aber anders als wir denken,10,Epic Games wird innerhalb der nächsten 3 Jahre gekauft,1,"in den 20er Jahren wird es einen Skandal geben, weil ein Programmierer unter Drogen-Einfluss ein Hotelzimmer zerlegt",2,Augmented Reality-Federball wird ein neuer Trend-Sport,0,Ein digitales Spiel wird Star Wars retten,0,Die eSport-Blase platzt,4,Jörg Langer wird uns mit einer weiteren erfolgreichen Computerspiel-Publikation überraschen,13,Steam wird zum Myspace der der Spiele-Kultur,5
,Bonusfolgen,Deutschestes Spiel?,2020-01-25T15:16:28.836Z,2020-01-29T21:28:52.470Z,66,1318,23,106,3962,71,Journey,1,Ertragsbesteuerung für Kapitalgesellschaften,29,Der Planer,35,Factorio,5,Crisis Theory,1
,Bonusfolgen,Bestes Besäufnis in einem Computerspiel?,2019-11-30T12:55:27.083Z,2019-12-19T13:55:42.342Z,78,1436,20,204,3119,57,The Witcher 3,21,Red Dead Redemption 2,13,Wing Commander 3,11,Kingdom Come Deliverance,12
,Bonusfolgen,Bester Charakter-Editor,2019-12-05T07:32:13.492Z,2019-12-10T10:17:47.109Z,20,1664,13,21,872,52,Dragon Age: Origins,25,Mii,27
,Bonusfolgen,Wer ist der Rollenspiel-Messias? Disco Elysium oder The Outer Worlds,2019-10-25T21:51:25.735Z,2019-11-13T04:22:39.492Z,67,2412,20,132,2988,36,Disco Elysium,21,The Outer Worlds,15
,Bonusfolgen,Bestes Kater-Spiel,2019-09-26T06:20:49.734Z,2019-10-07T12:55:20.557Z,37,1292,15,89,1475,44,Adventure Capitalist,10,Diablo 3,19,Pro Evolution Soccer,5,Factorio,10
,Bonusfolgen,Lost Levels vs. Indie Fresse,2019-07-17T05:47:59.783Z,2019-07-19T11:11:44.112Z,21,1208,9,52,809,27,Star Citizen (Dennis Kogel),14,PUBG (Daniel Ziegener),13
,Bonusfolgen,Wer hat die E3 gewonnen?,2019-06-12T16:57:43.910Z,2019-06-15T12:33:00.895Z,33,1152,17,67,1117,50,“Helen”,3,Keanu,17,Das Publikum von Bethesda,4,Ikumi Nakamura,13,Künstliche Intelligenz,7,Menschliche NPCs,0,Und täglich grüßt das Murmeltier,4,“Don’t you guys have phones?”,2,AMD,0
,Bonusfolgen,Freundschaftsspiel: Bestes Fußballspiel aller Zeiten?,2019-04-03T04:16:52.516Z,2019-06-08T20:43:23.874Z,26,1394,15,41,2709,24,Fifa 98,9,Fifa 2017,3,Rocket League,6,Pro Evo 5,6
,Bonusfolgen,Was ist geiler? Fallout 76 oder Anthem?,2019-02-26T05:15:12.444Z,2019-03-01T20:53:23.961Z,9,606,8,12,496,21,Anthem,7,Fallout 76,14
,Bonusfolgen,Beste Gamescom-Halle,2019-08-21T04:33:29.546Z,2019-08-23T18:43:19.038Z,18,799,11,40,810,20,Halle 9,2,Halle 10.2,12,Halle 7,3,Halle 6,3
,Bonusfolgen,Crossover: Der NPC als Meme,2021-02-10T09:27:02.201Z,2021-02-28T15:26:03.053Z,19,604,11,37,1240,17,Love,0,Lose,17
,Wer hat den Gürtel,Januar 2022,2022-02-02T05:25:54.624Z,2022-02-11T22:18:50.374Z,125,814,26,323,5918,93,The Gunk (Gürtelträger),5,Not For Broadcast,9,Soviet Republic: Workers and Ressources,24,The Anacrusis,0,Windjammers 2,8,Pokémon Legenden: Arceus,13,Rainbow Six Extraction,4,Nobody saves the world,16,Expeditions: Rome,9,Heaven Dust 2,0,Rescue Party: Live!,0,Aery - Dreamscape,0,Supraland Six Inches Under,0,Blackwind,0,Pupperazzi,4,Gravity Chase,0,Broken Ranks,0,Cogen: Sword of Rewind,0,Rugby 22,1
,Wer hat den Gürtel,Gürtel der Herzen 2021,2022-01-14T09:08:06.976Z,2022-01-30T00:31:10.617Z,32,483,12,47,1286,71,Gunfire Reborne,9,Skul: The Hero Slayer,2,Dreamscaper,2,HighFleet,0,The eternal cylinder,8,Escape Simulator,1,Unpacking,45,Rogue Heroes: Ruins of Tasos,1,Ziggurat 2,3
,Wer hat den Gürtel,Jahresgürtel 2021,2022-01-14T06:00:00.689Z,2022-01-30T00:31:46.604Z,65,696,20,98,3570,110,Hitman 3,14,It Takes Two,28,We are Football,19,Psychonauts 2,8,Kena: Bridges of Spirit,3,Inscryption,22,Forza Horizon 5,11,The Gunk,5
,Wer hat den Gürtel,Dezember 2021,2022-01-06T11:39:03.644Z,2022-01-11T21:51:03.314Z,41,699,25,125,1472,84,Forza Horizon 5 (Gürtelträger),21,Halo: Infinite,8,Solar Ash,0,Asterix & Obelix: Slap Them All!,11,Anvil,0,Chorus,6,White Shadows,1,Wytchwood,1,Gear Club Unlimited 2,0,The Gunk,25,Five Nights at Freddy’s: Security Breach,0,Mission in Snowdriftland,0,Mechajammer,0,Icarus,1,Syberia: The World Before,0,Shadow Tactics: Blades of the Shogun - Aiko’s Choice,7,Praey for the Gods,1,This Is the President,2
,Wer hat den Gürtel,November 2021,2021-12-03T07:28:08.296Z,2021-12-21T09:03:15.540Z,108,1302,28,348,5623,121,Inscryption (Gürtelträger),29,Call of Duty Vanguard,0,Battlefield 2042,3,Football Manager 2022,3,Landwirtschafts-Simulator 22,10,Forza Horizon 5,40,Jurassic World Evolution 2,3,Among Trees,0,Bright Memory: Infinite,1,Epic Chef,1,Treasures of the Aegean,0,Punk Wars,0,Alchemic Cutie,0,Surviving the Aftermath,6,Ruined King: A League of Legends Story,4,Sherlock Holmes: Chapter One,5,Grow: Song of the Evertree,1,Marsupilami: Hoobadventure,0,The Last Stand: Aftermath,0,Tunche,0,Time Loader,0,Demon Turf,1,Tram Sim Munich,2,Where Cards Fall,0,MXGP 2021,0,Propnight,0,Just Dance 2022,1,Shin Megami Tensei 5,4,Pokémon Strahlender Diamant & Leuchtende Perle,5,Conway: Disappearance at Dahlia View,0,Mobile Suit Gundam: Battle Operation Code Fairy,2,DEEEER Simulator: Your Average Everyday Deer Game,0,Hextech Mayhem: A League of Legends Story,0
,Wer hat den Gürtel,Oktober 2021,2021-10-29T06:17:59.866Z,2021-11-24T09:59:06.755Z,66,1106,20,109,2262,98,KENA: Bridge of Spirits (Gürtelträger),4,Far Cry 6,4,Age of Empires IV,25,Metroid Dread,12,FIFA 22,1,Inscryption,25,Disciples: Liberation,1,Gloomhaven,10,Marvel’s Guardians of the Galaxy,10,Succubus,0,Jett: The Far Shore,0,Vagrus: The Riven Realms,0,The Lightbringer,0,Back 4 Blood,0,The Riftbreaker,2,Chasing Static,0,The Alien Cube,0,The Jackbox Party Pack 8,0,The Good Life,0,Into the Pit,0,Youtubers Life 2,0,This Land is My Land,1,Echo Generation,0,NHL 22,0,The Dark Pictures Anthology: House of Ashes,0,Moonglow Bay,0,Die Schlümpfe - Mission Blattpest,3,Riders Republic,0,Mario Party Superstars,0,Astria Acending,0
,Wer hat den Gürtel,September 2021,2021-09-29T05:37:29.085Z,2021-10-29T07:01:14.584Z,317,3031,33,971,12149,133,Psychonauts 2 (Gürtelträger),7,Lake,0,Kitaria Fables,0,Pathfinder: Wrath of the Righteous,11,Golf Club: Wasteland,1,Encased: A Sci-Fi Post-Apocalyptic RPG,1,Bus Simulator 21,24,F.I.S.T.: Forged in Shadow Torch,1,The Artful Escape,1,Arboria,0,Dice Legacy,1,NBA 2K22,0,Tales of Arise,4,Lost in Random,1,Life is Strange: True Colors,8,WarioWare: Get It Together!,0,Deathloop,14,Eastward,1,Gamedec,0,I Am Fish,0,Severed Steel,0,Tails of Iron,0,Aragami 2,0,TOEM,0,Sheltered 2,0,Kena: Bridge of Spirits,32,The Plane Effect,0,Medieval Dynasty,4,Embr,0,Sable,2,Lost Judgment,3,New World,6,Away: The Survival Series,0,Lemnis Gate,1,In Sound Mind,1,Elyon,0,A Juggler’s Tale,0,Astria Ascending,0,Hot Wheels Unleashed,4,eFootball (PES),0,The amazing american circus,5,Honey I Joined a Cult (Kampfgewicht),0
,Wer hat den Gürtel,August 2021,2021-09-05T08:11:58.082Z,2021-09-08T19:30:37.299Z,22,714,17,38,1050,98,We are Football (Gürtelträger),8,Humankind,25,Psychonauts 2,37,Twelve Minutes,6,King’s Bounty 2,0,Boyfriend Dungeon,0,Axiom Verge 2,3,Road 96,4,Grime,0,The Ramp,0,Dodgeball Academia,2,Haven Park,0,Jupiter Hell,1,City of Gangsters,0,Button City,1,Carrier Command 2,3,Black Book,0,Patron,0,Lawn Mowing Simulator,1,Fire Tonight,0,The Plane Effect,0,Naraka: Bladepoint,0,Foreclosed,0,Greak: Memories of Azur,0,RiMS Racing,0,Recompile,0,Madden NFL 22,0,Hoa,1,I Expect You To Die 2: The Spy and the Liar,0,Aliens: Fireteam Elite,0,Comanche,1,Townscaper,2,Baldo: The Guardian Owls,0,No More Heroes 3,0,Rustler,2,KeyWe,1,Song of Iron,0,Monster Harvest,0,Beyond Mankind: The Awakening,0
,Wer hat den Gürtel,Juli 2021,2021-07-30T07:30:34.495Z,2021-08-26T20:51:31.334Z,30,1074,17,64,1275,93,We Are Football (Gürtelträger),22,Monster Hunter Stories 2: Wings of Ruin,0,Cris Tales,1,Melvor Idle (Kampfgewicht),3,Last Stop,2,The Forgotten City,16,Death’s Door,10,UBOAT (Kampfgewicht),9,The Great Ace Attorney Chronicles,3,Unbound: Worlds Apart,0,Pokémon Unite,1,Chernobylite,4,Lost at Sea,0,NEO: The World Ends With You,2,The Origin: Blind Maid,0,Boomerang X,0,Highrisers,0,F1 2021,2,Hell Let Loose,0,Samurai Warriors 5,0,Warhammer 40.000: Battlesector,2,Orcs Must Die! 3,7,Tribes of Midgard,0,Omno,2,The Ascent,7,Eldest Souls,0
,Wer hat den Gürtel,Juni 2021,2021-06-30T07:04:38.198Z,2021-07-28T20:08:40.575Z,180,2310,29,666,5878,130,It Takes Two (Gürtelträger),10,Necromunda: Hired Gun,3,Operation: Tango,1,Chivalry 2,2,Backbone,1,We Are Football,45,Open Country,0,Guilty Gear Strive,2,The Red Solstice 2: Survivors,0,Dungeons & Dragons: Dark Alliance,1,Olympische Spiele Tokyo 2020,2,Alex Kidd in Miracle World DX,0,Scarlet Nexus,0,Stonefly,0,Ratchet & Clank: Rift Apart,41,Nintendo Spielestudio,0,Mario Golf: Super Rush,5,Griftlands,5,Minute of Island,4,Wildermyth,5,Roguebook,3
,Wer hat den Gürtel,Mai 2021,2021-05-30T09:00:07.932Z,2021-06-21T04:59:14.892Z,52,1191,22,86,2754,88,It Takes Two (Gürtelträger),25,Resident Evil: Village,20,Resident Evil Re:Verse,0,Hood: Outlaws & Legends,1,Retro Machina,0,Lacuna - A Sci-Fi Noir Adventure,4,The Wild at Heart,1,Knockout City,0,King of Seas,3,Biomutant,7,Warhammer Age of Sigmar: Storm Ground,0,Warhammer 40.000: Battlesector,1,Miitopia,1,Realpolitiks 2,1,Base One,1,Subnautica: Below Zero,17,The Wild at heart,1,Just die already,0,Imagine Earth,1,Iron Harvest: Operation Eagle,4
,Wer hat den Gürtel,April 2021,2021-05-02T08:33:52.305Z,2021-05-11T07:39:17.319Z,81,1090,21,89,4490,81,It Takes Two (Gürtelträger),35,Outriders,9,Lost Words: Beyond the Page,2,Oddworld: Soulstorm,2,Enlisted,1,Cozy Grove,0,Buildings Have Feelings Too!,7,Returnal,17,New Pokémon Snap,5,Before Your Eyes,0,Fantasian,3
,Wer hat den Gürtel,März 2021,2021-04-02T07:47:42.286Z,2021-04-21T05:23:12.678Z,87,1764,30,145,3201,98,Hitman 3 (Gürtelträger),9,Maquette,0,Loop Hero,9,Stronghold Warlords,0,Mundaun,5,Endzone - A World Apart,0,Spacebase Startopia,0,Balan Wonderworld,0,It Takes Two,38,Way To The Woods,0,Evil Genius 2: World Domination,1,Monster Hunter Rise,8,Mr. Prepper,0,Paradise Lost,0,Genesis Noir,1,Narita Boy,2,Dorfromantik,25
,Wer hat den Gürtel,Februar 2021,2021-03-03T07:25:20.163Z,2021-03-08T16:47:47.699Z,167,1580,26,198,8867,99,Hitman 3 (Gürtelträger),25,Little Nightmares 2,9,Super Mario 3D World + Bowser’s Fury,14,Curse of the Dead Gods,5,Valheim,21,Persona 5 Strikers,7,Bravely Default 2,2,Werewolf: The Apocalypse - Earthblood,4,Nebuchadnezzar,7,Destruction AllStars,0,Habroxia 2,0,Blue Fire,0,Speed Limit,0,Shattered - Tale of the Forgotten King,0,Taxi Chaos,1,Ghosts 'n Goblins Resurrection,1,Field of Glory 2: Medieval,1,Earth Analog,2
,Wer hat den Gürtel,Jahresgürtel 2020,2021-02-01T06:29:48.272Z,2021-02-25T08:17:30.605Z,267,2719,31,531,11430,124,Half-Life: Alyx,4,Cloudpunk,1,Monster Train,4,The Last of Us Part 2,9,Ghost of Tsushima,7,Microsoft Flight Simulator,13,Hades,44,Cyberpunk 2077,42
,Wer hat den Gürtel,Januar 2021,2021-02-01T06:24:44.184Z,2021-02-23T09:36:05.928Z,140,2127,23,269,6235,118,Cyberpunk 2077 (Gürtelträger),36,Hitman 3,51,Redout: Space Assault,0,Sword of the Necromancer,1,The Medium,7,Gods Will Fall,2,Ride 4,0,Cyber Shadow,2,Olija,2,Disjunction,0,Curious Expedition 2,7,Ryte - The Eye of Atlantis,0,Dyson Sphere Program,10
,Wer hat den Gürtel,Dezember 2020,2021-01-04T07:35:29.235Z,2021-01-26T21:15:34.827Z,451,3902,35,1067,31422,143,Hades (Titelverteidiger),59,Suzerain,2,Empire of Sin,0,Chronos: Before the Ashes,0,Per Aspera,2,Immortals Fenyx Rising,12,Call of the Sea,1,Cyberpunk 2077,59,Medal of Honor: Above and Beyond,1,Airborne Kingdom,0,Override 2: Super Mech League,0,Project Wingman,1,Haven,4,Twin Mirror,0,Super Meat Boy Forever,2
,Wer hat den Gürtel,November 2020,2020-12-02T06:52:33.337Z,2020-12-20T22:47:41.672Z,83,1399,25,177,3369,104,Hades (Gürtelträger),33,Dirt 5,1,Yakuza: Like a Dragon,10,Assassin’s Creed Valhalla,18,Fuser,1,Godfall,0,The Pathless,2,Bugsnax,1,Call of Duty Black Ops: Cold War,4,Football Manager 2021,8,Marvel’s Spider-Man Miles Morales,3,Sackboy: A Big Adventure,0,Astro’s Playroom,9,Demon’s Souls Remake,12,Hyrule Warriors: Zeit der Verheerung,1,Xuan-Yuan Sword 7,0,Amazing Cultivation Simulator,1
,Wer hat den Gürtel,Oktober 2020,2020-11-02T07:29:20.460Z,2020-11-26T06:42:57.806Z,47,1420,21,89,2315,90,Hades (Gürtelträger),38,Crash Bandicoot 4: It’s about Time,1,Star Wars: Squadrons,10,FIFA 21,4,The Survivalists,1,Remothered: Broken Porcelain,0,Torchlight 3,0,Mario Kart Live: Home Circuit,1,Ghostrunner,5,Watch Dogs Legion,4,The Dark Pictures Anthology: Little Hope,1,Starpoint Gemini 3,0,Partisans 1941,2,Leisure Suit Larry: Wet Dreams Dry Twice,19,I Am Dead,1,Ride 4,0,Foregone,0,Airplane Mode,0,Aquanox: Deep Descent,0,Drone Swarm,0,The Red Lantern,0,Pumpkin Jack,0,Transformers: Battlegrounds,0,Amnesia: Rebirth,3
,Wer hat den Gürtel,Dürfen Remakes in WHDG?,2020-10-01T09:25:51.396Z,2020-11-24T18:32:39.898Z,32,1044,16,81,1082,34,"ja, bitte!",27,"nein, geh mir weg damit!",7
,Wer hat den Gürtel,November 2019,2019-12-02T12:58:07.436Z,2020-11-14T14:24:02.121Z,91,1683,23,62,2820,101,Disco Elysium (Titelverteidiger),38,Planet Zoo,4,Star Wars Jedi: Fallen Order,25,Need for Speed Heat,0,Shenmue 3,4,Football Manager 2020,2,Lost Ember,2,Death Stranding,16,Pokémon Schwert & Schild,10
,Wer hat den Gürtel,September 2020,2020-10-02T06:38:04.981Z,2020-11-02T05:35:12.252Z,221,3356,33,605,8747,106,Champion: Microsoft Flight Simulator,8,Mafia: Definitive Edition,4,Tony Hawks Pro Skater 1+2,7,Iron Harvest,6,Crusader Kings 3,33,Marvel’s Avengers,0,Spelunky 2,3,Hades,41,Hot Shot Racing,0,Inertial Drift,0,Ary and the Secret of Seasons,0,NBA 2K21,0,WRC 9,0,Necromunda: Underhive Wars,0,Star Renegades,0,Port Royale 4,2,Space Crew,0,Spellbreak,0,Spinch,0,eFootball PES 2021,1,Unrailed!,0,Going Under,0,Squad,1,Kirby Fighters 2,0
,Wer hat den Gürtel,August 2020,2020-09-02T06:40:12.093Z,2020-10-01T12:03:27.336Z,155,2497,28,307,7969,106,Ghost of Tshushima (Gürtelträger),10,Fall Guys: Ultimate Knockout,8,Battletoads,0,Factorio,14,Microsoft Flight Simulator,30,Spiritfarer,8,PGA Tour 2K21,0,Tell Me Why,2,Wasteland 3,29,Serious Sam 4,0,Troy: A Total War Saga,0,Fight Crab,1,Mortal Shell,1,Road to Guangdong,0,Raji: An Ancient Epic,0,The Last Campfire,0,Captain Tsubasa: Rise of New Champions,0,No Straight Roads,1,Relicta,0,Skully,0,Fast & Furious Crossroads,0,Company of Crime,0,Hellbound,0,Risk of Rain 2,1,Surgeon Simulator 2,0,Windbound: Brave the Storm,1,Hyper Scape,0,Project Cars 3,0
,Wer hat den Gürtel,Juli 2020,2020-08-03T06:58:22.165Z,2020-08-31T20:35:45.900Z,59,1785,25,131,1629,88,The Last of Us 2 (Titelverteidiger),19,Ghost of Tsushima,33,Röki,2,Carrion,10,Neon Abyss,3,Deadly Premonition 2: A Blessing in Disguise,0,Paper Mario: The Origami King,3,Track Mania (F2P Reboot),9,Good Sudoku,2,Maid of Sker,1,Hellpoint,0,The Wind Road,0,F1 2020,0,Story of Seasons: Friends of Mineral Town,0,Skater XL,0,Beyond a Steel Sky,6
,Wer hat den Gürtel,Wer hat den (wahren) Gürtel? Juni 2020,2020-07-01T05:55:31.293Z,2020-07-31T17:51:56.827Z,103,1929,23,274,2476,99,SpongeBob SquarePants: Battle for Bikini Bottom – Rehydrated,27,Desperados 3,33,Disintegration,0,The last of us - Part 2,29,Golf on Mars,3,Griftlands,0,Valorant,1,Beyond Blue,2,Monster Train (Titelverteidiger),4
,Wer hat den Gürtel,Juni 2020,2020-07-01T06:50:19.873Z,2020-07-03T20:28:09.751Z,90,1582,27,133,4157,88,Monster Train (Titelverteidiger),4,Valorant,4,Beyond Blue,1,Desperados 3,34,Disintegration,1,Griftlands,2,The Last of Us Part 2,38,Golf on Mars,4
,Wer hat den Gürtel,Mai 2020,2020-06-03T06:14:55.291Z,2020-07-03T14:49:21.589Z,242,3106,27,402,10136,108,Cloudpunk (neuer Champion),31,Maneater,12,Deep Rock Galactic,10,Crucible,0,Minecraft: Dungeons,7,Virtua Verse,5,Monster Train,32,Them’s Fightin’ Herds,11
,Wer hat den Gürtel,April 2020,2020-05-03T07:09:22.980Z,2020-06-03T07:52:28.896Z,264,4622,33,366,13142,119,Half-Life: Alyx (Titelverteidiger),24,Final Fantasy 7 Remake,29,Resident Evil 3 Remake,1,Cloudpunk,30,Gears Tactics,18,XCOM Chimera Squad,5,Streets of Rage 4,12
,Wer hat den Gürtel,März 2020,2020-04-03T05:53:55.620Z,2020-05-13T19:42:59.180Z,461,5626,42,938,21922,123,Disco Elysium (Titelverteidiger),35,Ori and the Will of the Wisps,13,CoD: Warzone,1,Doom Eternal,6,Nioh 2,1,"Yes, Your Grace",1,Animal Crossing: New Horizons,20,Half-Life: Alyx,38,The Longing,1,Mount & Blade II (Early Access),7
,Wer hat den Gürtel,April/Mai 2019,2019-06-17T05:51:13.121Z,2020-04-30T06:36:00.201Z,79,2199,21,153,2460,65,Slay the Spire (Titelverteidiger),11,Anno 1800,19,Days Gone,6,A Plague Tale: Innocence,8,Rage 2,1,Total War: Three Kingdoms,5,Conan Unconquered,0,Draugen,2,Outer Wilds,13
,Wer hat den Gürtel,Februar 2020,2020-03-08T07:34:22.748Z,2020-04-06T07:44:11.885Z,149,2691,28,241,5597,98,Disco Elysium (Titelverteidiger),41,Zombie Army 4: Dead War,5,The Dark Crystal: Age of Resistance Tactics,0,LUNA The Shadow Dust,1,Wolcen: Lords of Mayhem,8,The Suicide of Rachel Foster,1,Dota Underlords,1,Dreams,37,Corruption 2029,4
,Wer hat den Gürtel,Jahresgürtel 2019,2020-02-19T07:55:50.328Z,2020-02-25T08:14:05.255Z,106,1775,18,182,3993,95,Slay the Spire,18,Anno 1800,10,Fire Emblem: Three Houses,5,Control,19,Untitled Goose Game,8,Disco Elysium,35
,Wer hat den Gürtel,Januar 2020,2020-02-09T09:05:21.806Z,2020-02-20T08:59:00.707Z,108,2199,21,159,2254,107,Disco Elysium (Titelverteidiger),39,The Walking Dead: Saints & Sinners,2,Through the Darkest of Times,27,Dragon Ball Z: Kakarot,1,Journey to the Savage Planet,21,Frank Rieger: Gefährliche Menschen,4,Temtem,10,Here be Dragons,3
,Wer hat den Gürtel,Dezember 2019,2020-01-12T12:20:51.673Z,2020-02-01T20:48:07.434Z,81,1731,22,160,2940,89,Disco Elysium (Titelverteidiger),58,Phoenix Point,3,Darksiders Genesis,7,Mosaic,3,Arise: A Simple Story,1,Transport Fever 2,11,Wattam,3,Open world: the open world game,3
